,ghi,dni,dhi,IR(h),relative_humidity,pressure,temperature,wind_direction,wind_speed
2021-01-01 00:00:00+00:00,0.0,0.0,0.0,228.71,62.31,81110.0,0.12,281.0,3.68
2021-01-01 00:15:00+00:00,0.0,0.0,0.0,226.5275,61.620000000000005,81125.0,-0.11500000000000002,281.0,3.68
2021-01-01 00:30:00+00:00,0.0,0.0,0.0,224.345,60.93,81140.0,-0.35000000000000003,281.0,3.68
2021-01-01 00:45:00+00:00,0.0,0.0,0.0,222.1625,60.239999999999995,81155.0,-0.585,281.0,3.68
2021-01-01 01:00:00+00:00,0.0,0.0,0.0,219.98,59.55,81170.0,-0.82,281.0,3.68
2021-01-01 01:15:00+00:00,0.0,0.0,0.0,217.79749999999999,58.8625,81170.0,-1.055,281.75,3.68
2021-01-01 01:30:00+00:00,0.0,0.0,0.0,215.615,58.175,81170.0,-1.29,282.5,3.68
2021-01-01 01:45:00+00:00,0.0,0.0,0.0,213.4325,57.4875,81170.0,-1.525,283.25,3.68
2021-01-01 02:00:00+00:00,0.0,0.0,0.0,211.25,56.8,81170.0,-1.76,284.0,3.68
2021-01-01 02:15:00+00:00,0.0,0.0,0.0,209.0675,56.11,81172.5,-1.995,283.5,3.6775
2021-01-01 02:30:00+00:00,0.0,0.0,0.0,206.885,55.42,81175.0,-2.23,283.0,3.675
2021-01-01 02:45:00+00:00,0.0,0.0,0.0,204.70250000000001,54.73,81177.5,-2.4650000000000003,282.5,3.6725
2021-01-01 03:00:00+00:00,0.0,0.0,0.0,202.52,54.04,81180.0,-2.7,282.0,3.67
2021-01-01 03:15:00+00:00,0.0,0.0,0.0,200.3375,53.35,81185.0,-2.935,280.25,3.67
2021-01-01 03:30:00+00:00,0.0,0.0,0.0,198.155,52.66,81190.0,-3.1700000000000004,278.5,3.67
2021-01-01 03:45:00+00:00,0.0,0.0,0.0,195.9725,51.97,81195.0,-3.4050000000000002,276.75,3.67
2021-01-01 04:00:00+00:00,0.0,0.0,0.0,193.79,51.28,81200.0,-3.64,275.0,3.67
2021-01-01 04:15:00+00:00,0.0,0.0,0.0,191.6075,50.5925,81205.0,-3.875,274.5,3.67
2021-01-01 04:30:00+00:00,0.0,0.0,0.0,189.425,49.905,81210.0,-4.11,274.0,3.67
2021-01-01 04:45:00+00:00,0.0,0.0,0.0,187.2425,49.2175,81215.0,-4.345,273.5,3.67
2021-01-01 05:00:00+00:00,0.0,0.0,0.0,185.06,48.53,81220.0,-4.58,273.0,3.67
2021-01-01 05:15:00+00:00,0.0,0.0,0.0,182.875,47.84,81217.5,-4.8149999999999995,273.5,3.67
2021-01-01 05:30:00+00:00,0.0,0.0,0.0,180.69,47.150000000000006,81215.0,-5.05,274.0,3.67
2021-01-01 05:45:00+00:00,0.0,0.0,0.0,178.505,46.46,81212.5,-5.285,274.5,3.67
2021-01-01 06:00:00+00:00,0.0,0.0,0.0,176.32,45.77,81210.0,-5.52,275.0,3.67
2021-01-01 06:15:00+00:00,0.0,0.0,0.0,174.1375,45.0825,81200.0,-5.755,276.0,3.67
2021-01-01 06:30:00+00:00,0.0,0.0,0.0,171.95499999999998,44.395,81190.0,-5.99,277.0,3.67
2021-01-01 06:45:00+00:00,0.0,0.0,0.0,169.7725,43.7075,81180.0,-6.225,278.0,3.67
2021-01-01 07:00:00+00:00,0.0,0.0,0.0,167.59,43.02,81170.0,-6.46,279.0,3.67
2021-01-01 07:15:00+00:00,0.0,0.0,0.0,172.6175,44.515,81162.5,-6.33,279.25,3.9074999999999998
2021-01-01 07:30:00+00:00,0.0,0.0,0.0,177.64499999999998,46.010000000000005,81155.0,-6.2,279.5,4.145
2021-01-01 07:45:00+00:00,0.0,0.0,0.0,182.67249999999999,47.505,81147.5,-6.07,279.75,4.3825
2021-01-01 08:00:00+00:00,0.0,0.0,0.0,187.7,49.0,81140.0,-5.94,280.0,4.62
2021-01-01 08:15:00+00:00,0.0,0.0,0.0,188.475,49.0,81135.0,-5.9325,280.25,4.6725
2021-01-01 08:30:00+00:00,0.0,0.0,0.0,189.25,49.0,81130.0,-5.925,280.5,4.7250000000000005
2021-01-01 08:45:00+00:00,0.0,0.0,0.0,190.025,49.0,81125.0,-5.9175,280.75,4.7775
2021-01-01 09:00:00+00:00,0.0,0.0,0.0,190.8,49.0,81120.0,-5.91,281.0,4.83
2021-01-01 09:15:00+00:00,0.0,0.0,0.0,191.47500000000002,49.0,81112.5,-5.9175,281.25,4.8475
2021-01-01 09:30:00+00:00,0.0,0.0,0.0,192.15,49.0,81105.0,-5.925000000000001,281.5,4.865
2021-01-01 09:45:00+00:00,0.0,0.0,0.0,192.825,49.0,81097.5,-5.9325,281.75,4.8825
2021-01-01 10:00:00+00:00,0.0,0.0,0.0,193.5,49.0,81090.0,-5.94,282.0,4.9
2021-01-01 10:15:00+00:00,0.0,0.0,0.0,194.225,49.0,81085.0,-5.9475,282.0,4.9175
2021-01-01 10:30:00+00:00,0.0,0.0,0.0,194.95,49.0,81080.0,-5.955,282.0,4.9350000000000005
2021-01-01 10:45:00+00:00,0.0,0.0,0.0,195.675,49.0,81075.0,-5.9625,282.0,4.9525
2021-01-01 11:00:00+00:00,0.0,0.0,0.0,196.4,49.0,81070.0,-5.97,282.0,4.97
2021-01-01 11:15:00+00:00,0.0,0.0,0.0,198.1,49.5375,81060.0,-5.945,282.75,5.0024999999999995
2021-01-01 11:30:00+00:00,0.0,0.0,0.0,199.8,50.075,81050.0,-5.92,283.5,5.035
2021-01-01 11:45:00+00:00,0.0,0.0,0.0,201.5,50.6125,81040.0,-5.895,284.25,5.0675
2021-01-01 12:00:00+00:00,0.0,0.0,0.0,203.2,51.15,81030.0,-5.87,285.0,5.1
2021-01-01 12:15:00+00:00,0.0,0.0,0.0,203.875,50.125,81032.5,-5.8425,285.5,5.1175
2021-01-01 12:30:00+00:00,0.0,0.0,0.0,204.55,49.099999999999994,81035.0,-5.8149999999999995,286.0,5.135
2021-01-01 12:45:00+00:00,0.0,0.0,0.0,205.225,48.074999999999996,81037.5,-5.7875,286.5,5.1525
2021-01-01 13:00:00+00:00,0.0,0.0,0.0,205.9,47.05,81040.0,-5.76,287.0,5.17
2021-01-01 13:15:00+00:00,0.0,0.0,0.0,205.3625,47.05,81042.5,-5.75,286.75,5.1525
2021-01-01 13:30:00+00:00,0.0,0.0,0.0,204.825,47.05,81045.0,-5.74,286.5,5.135
2021-01-01 13:45:00+00:00,0.0,0.0,0.0,204.2875,47.05,81047.5,-5.7299999999999995,286.25,5.1175
2021-01-01 14:00:00+00:00,0.0,0.0,0.0,203.75,47.05,81050.0,-5.72,286.0,5.1
2021-01-01 14:15:00+00:00,50.1125,279.41,13.375000000000002,205.0125,46.5875,81060.0,-5.5424999999999995,286.0,5.05
2021-01-01 14:30:00+00:00,100.225,558.82,26.750000000000004,206.275,46.125,81070.0,-5.365,286.0,5.0
2021-01-01 14:45:00+00:00,150.3375,838.23,40.12500000000001,207.53750000000002,45.6625,81080.0,-5.1875,286.0,4.95
2021-01-01 15:00:00+00:00,200.45,1117.64,53.5,208.8,45.2,81090.0,-5.01,286.0,4.9
2021-01-01 15:15:00+00:00,243.7625,1098.97,57.5625,208.22500000000002,43.975,81097.5,-4.4025,286.75,4.8475
2021-01-01 15:30:00+00:00,287.075,1080.3000000000002,61.625,207.65,42.75,81105.0,-3.795,287.5,4.795
2021-01-01 15:45:00+00:00,330.3875,1061.63,65.6875,207.075,41.525,81112.5,-3.1875,288.25,4.742500000000001
2021-01-01 16:00:00+00:00,373.7,1042.96,69.75,206.5,40.3,81120.0,-2.58,289.0,4.69
2021-01-01 16:15:00+00:00,406.4,1038.6225,71.71249999999999,207.6125,38.162499999999994,81125.0,-1.935,290.25,4.915
2021-01-01 16:30:00+00:00,439.1,1034.2849999999999,73.675,208.725,36.025,81130.0,-1.29,291.5,5.140000000000001
2021-01-01 16:45:00+00:00,471.8,1029.9475,75.63749999999999,209.83749999999998,33.8875,81135.0,-0.645,292.75,5.365
2021-01-01 17:00:00+00:00,504.5,1025.61,77.6,210.95,31.75,81140.0,0.0,294.0,5.59
2021-01-01 17:15:00+00:00,522.2375,1016.9675,78.82499999999999,212.0625,31.2375,81132.5,0.51,294.5,5.71
2021-01-01 17:30:00+00:00,539.975,1008.3249999999999,80.05,213.175,30.725,81125.0,1.02,295.0,5.83
2021-01-01 17:45:00+00:00,557.7125000000001,999.6824999999999,81.275,214.2875,30.2125,81117.5,1.53,295.5,5.95
2021-01-01 18:00:00+00:00,575.45,991.04,82.5,215.4,29.7,81110.0,2.04,296.0,6.07
2021-01-01 18:15:00+00:00,577.3125,979.4225,82.5875,216.7,30.425,81090.0,2.355,296.25,6.295
2021-01-01 18:30:00+00:00,579.175,967.8050000000001,82.675,218.0,31.15,81070.0,2.67,296.5,6.52
2021-01-01 18:45:00+00:00,581.0375,956.1875,82.76249999999999,219.3,31.875,81050.0,2.985,296.75,6.745
2021-01-01 19:00:00+00:00,582.9,944.57,82.85,220.6,32.6,81030.0,3.3,297.0,6.97
2021-01-01 19:15:00+00:00,568.3125,926.995,81.8,221.2375,33.025,81012.5,3.4875,297.75,7.09
2021-01-01 19:30:00+00:00,553.7249999999999,909.4200000000001,80.75,221.875,33.45,80995.0,3.675,298.5,7.21
2021-01-01 19:45:00+00:00,539.1374999999999,891.845,79.7,222.5125,33.875,80977.5,3.8625,299.25,7.33
2021-01-01 20:00:00+00:00,524.55,874.27,78.65,223.15,34.3,80960.0,4.05,300.0,7.45
2021-01-01 20:15:00+00:00,494.9625,846.625,76.41250000000001,223.525,34.662499999999994,80940.0,4.115,300.5,7.345
2021-01-01 20:30:00+00:00,465.375,818.98,74.17500000000001,223.9,35.025,80920.0,4.18,301.0,7.24
2021-01-01 20:45:00+00:00,435.78749999999997,791.335,71.9375,224.275,35.3875,80900.0,4.244999999999999,301.5,7.135
2021-01-01 21:00:00+00:00,406.2,763.69,69.7,224.65,35.75,80880.0,4.31,302.0,7.03
2021-01-01 21:15:00+00:00,365.05,716.4025,65.8625,224.75,35.75,80867.5,4.244999999999999,302.0,6.7725
2021-01-01 21:30:00+00:00,323.9,669.115,62.025000000000006,224.85000000000002,35.75,80855.0,4.18,302.0,6.515000000000001
2021-01-01 21:45:00+00:00,282.75,621.8275,58.1875,224.95000000000002,35.75,80842.5,4.115,302.0,6.2575
2021-01-01 22:00:00+00:00,241.6,574.54,54.35,225.05,35.75,80830.0,4.05,302.0,6.0
2021-01-01 22:15:00+00:00,197.6125,493.1475,46.362500000000004,224.8625,36.85,80827.5,3.8,302.0,5.62
2021-01-01 22:30:00+00:00,153.625,411.755,38.375,224.675,37.95,80825.0,3.55,302.0,5.24
2021-01-01 22:45:00+00:00,109.63749999999999,330.3625,30.387500000000003,224.4875,39.05,80822.5,3.3,302.0,4.86
2021-01-01 23:00:00+00:00,65.65,248.97,22.4,224.3,40.15,80820.0,3.05,302.0,4.48
2021-01-01 23:15:00+00:00,49.237500000000004,186.7275,16.799999999999997,223.525,41.8,80827.5,2.51,302.75,4.2575
2021-01-01 23:30:00+00:00,32.825,124.48499999999999,11.2,222.75,43.45,80835.0,1.97,303.5,4.035
2021-01-01 23:45:00+00:00,16.4125,62.24249999999998,5.600000000000001,221.975,45.1,80842.5,1.4300000000000002,304.25,3.8125
2021-01-02 00:00:00+00:00,0.0,0.0,0.0,221.2,46.75,80850.0,0.89,305.0,3.59
2021-01-02 00:15:00+00:00,0.0,0.0,0.0,220.54999999999998,48.15,80855.0,0.45,305.75,3.4499999999999997
2021-01-02 00:30:00+00:00,0.0,0.0,0.0,219.89999999999998,49.55,80860.0,0.010000000000000009,306.5,3.3099999999999996
2021-01-02 00:45:00+00:00,0.0,0.0,0.0,219.25,50.95,80865.0,-0.4299999999999998,307.25,3.17
2021-01-02 01:00:00+00:00,0.0,0.0,0.0,218.6,52.35,80870.0,-0.87,308.0,3.03
2021-01-02 01:15:00+00:00,0.0,0.0,0.0,218.1875,53.4125,80875.0,-1.1875,308.5,2.9974999999999996
2021-01-02 01:30:00+00:00,0.0,0.0,0.0,217.775,54.475,80880.0,-1.505,309.0,2.965
2021-01-02 01:45:00+00:00,0.0,0.0,0.0,217.36249999999998,55.5375,80885.0,-1.8225,309.5,2.9325
2021-01-02 02:00:00+00:00,0.0,0.0,0.0,216.95,56.6,80890.0,-2.14,310.0,2.9
2021-01-02 02:15:00+00:00,0.0,0.0,0.0,216.5125,57.1375,80895.0,-2.3425000000000002,311.5,2.83
2021-01-02 02:30:00+00:00,0.0,0.0,0.0,216.075,57.675,80900.0,-2.545,313.0,2.76
2021-01-02 02:45:00+00:00,0.0,0.0,0.0,215.6375,58.2125,80905.0,-2.7475,314.5,2.69
2021-01-02 03:00:00+00:00,0.0,0.0,0.0,215.2,58.75,80910.0,-2.95,316.0,2.62
2021-01-02 03:15:00+00:00,0.0,0.0,0.0,215.1,58.7125,80910.0,-3.105,317.25,2.5
2021-01-02 03:30:00+00:00,0.0,0.0,0.0,215.0,58.675,80910.0,-3.26,318.5,2.38
2021-01-02 03:45:00+00:00,0.0,0.0,0.0,214.9,58.6375,80910.0,-3.415,319.75,2.2600000000000002
2021-01-02 04:00:00+00:00,0.0,0.0,0.0,214.8,58.6,80910.0,-3.57,321.0,2.14
2021-01-02 04:15:00+00:00,0.0,0.0,0.0,214.5625,58.0,80910.0,-3.7075,320.25,2.0700000000000003
2021-01-02 04:30:00+00:00,0.0,0.0,0.0,214.325,57.400000000000006,80910.0,-3.8449999999999998,319.5,2.0
2021-01-02 04:45:00+00:00,0.0,0.0,0.0,214.0875,56.800000000000004,80910.0,-3.9825,318.75,1.9300000000000002
2021-01-02 05:00:00+00:00,0.0,0.0,0.0,213.85,56.2,80910.0,-4.12,318.0,1.86
2021-01-02 05:15:00+00:00,0.0,0.0,0.0,213.85,56.775000000000006,80910.0,-4.215,318.0,1.8425
2021-01-02 05:30:00+00:00,0.0,0.0,0.0,213.85,57.35,80910.0,-4.3100000000000005,318.0,1.8250000000000002
2021-01-02 05:45:00+00:00,0.0,0.0,0.0,213.85,57.925,80910.0,-4.405,318.0,1.8075
2021-01-02 06:00:00+00:00,0.0,0.0,0.0,213.85,58.5,80910.0,-4.5,318.0,1.79
2021-01-02 06:15:00+00:00,0.0,0.0,0.0,214.0375,59.0875,80895.0,-4.57,319.0,1.7575
2021-01-02 06:30:00+00:00,0.0,0.0,0.0,214.225,59.675,80880.0,-4.640000000000001,320.0,1.725
2021-01-02 06:45:00+00:00,0.0,0.0,0.0,214.4125,60.2625,80865.0,-4.71,321.0,1.6925
2021-01-02 07:00:00+00:00,0.0,0.0,0.0,214.6,60.85,80850.0,-4.78,322.0,1.66
2021-01-02 07:15:00+00:00,0.0,0.0,0.0,215.0875,60.85,80840.0,-4.815,321.25,1.675
2021-01-02 07:30:00+00:00,0.0,0.0,0.0,215.575,60.85,80830.0,-4.85,320.5,1.69
2021-01-02 07:45:00+00:00,0.0,0.0,0.0,216.0625,60.85,80820.0,-4.885,319.75,1.705
2021-01-02 08:00:00+00:00,0.0,0.0,0.0,216.55,60.85,80810.0,-4.92,319.0,1.72
2021-01-02 08:15:00+00:00,0.0,0.0,0.0,217.4625,60.85,80802.5,-4.895,317.5,1.7725
2021-01-02 08:30:00+00:00,0.0,0.0,0.0,218.375,60.85,80795.0,-4.87,316.0,1.825
2021-01-02 08:45:00+00:00,0.0,0.0,0.0,219.2875,60.85,80787.5,-4.845000000000001,314.5,1.8775
2021-01-02 09:00:00+00:00,0.0,0.0,0.0,220.2,60.85,80780.0,-4.82,313.0,1.93
2021-01-02 09:15:00+00:00,0.0,0.0,0.0,221.46249999999998,60.875,80777.5,-4.7725,311.75,2.0
2021-01-02 09:30:00+00:00,0.0,0.0,0.0,222.725,60.900000000000006,80775.0,-4.725,310.5,2.07
2021-01-02 09:45:00+00:00,0.0,0.0,0.0,223.9875,60.925000000000004,80772.5,-4.6775,309.25,2.14
2021-01-02 10:00:00+00:00,0.0,0.0,0.0,225.25,60.95,80770.0,-4.63,308.0,2.21
2021-01-02 10:15:00+00:00,0.0,0.0,0.0,225.1,60.95,80752.5,-4.59,306.5,2.295
2021-01-02 10:30:00+00:00,0.0,0.0,0.0,224.95,60.95,80735.0,-4.55,305.0,2.38
2021-01-02 10:45:00+00:00,0.0,0.0,0.0,224.8,60.95,80717.5,-4.51,303.5,2.465
2021-01-02 11:00:00+00:00,0.0,0.0,0.0,224.65,60.95,80700.0,-4.47,302.0,2.55
2021-01-02 11:15:00+00:00,0.0,0.0,0.0,225.9625,60.362500000000004,80692.5,-4.4075,300.25,2.6025
2021-01-02 11:30:00+00:00,0.0,0.0,0.0,227.275,59.775000000000006,80685.0,-4.345,298.5,2.655
2021-01-02 11:45:00+00:00,0.0,0.0,0.0,228.5875,59.1875,80677.5,-4.2825,296.75,2.7075
2021-01-02 12:00:00+00:00,0.0,0.0,0.0,229.9,58.6,80670.0,-4.22,295.0,2.76
2021-01-02 12:15:00+00:00,0.0,0.0,0.0,227.9625,58.6,80665.0,-4.2125,293.75,2.8274999999999997
2021-01-02 12:30:00+00:00,0.0,0.0,0.0,226.025,58.6,80660.0,-4.205,292.5,2.8949999999999996
2021-01-02 12:45:00+00:00,0.0,0.0,0.0,224.0875,58.6,80655.0,-4.1975,291.25,2.9625
2021-01-02 13:00:00+00:00,0.0,0.0,0.0,222.15,58.6,80650.0,-4.19,290.0,3.03
2021-01-02 13:15:00+00:00,0.0,0.0,0.0,220.65,59.8375,80647.5,-4.2175,289.5,3.0825
2021-01-02 13:30:00+00:00,0.0,0.0,0.0,219.15,61.075,80645.0,-4.245,289.0,3.135
2021-01-02 13:45:00+00:00,0.0,0.0,0.0,217.65,62.3125,80642.5,-4.2725,288.5,3.1875
2021-01-02 14:00:00+00:00,0.0,0.0,0.0,216.15,63.55,80640.0,-4.3,288.0,3.24
2021-01-02 14:15:00+00:00,43.0875,185.02,18.8125,217.07500000000002,62.9375,80637.5,-4.1274999999999995,288.0,3.24
2021-01-02 14:30:00+00:00,86.175,370.04,37.625,218.0,62.325,80635.0,-3.955,288.0,3.24
2021-01-02 14:45:00+00:00,129.2625,555.0600000000001,56.4375,218.925,61.7125,80632.5,-3.7824999999999998,288.0,3.24
2021-01-02 15:00:00+00:00,172.35,740.08,75.25,219.85,61.1,80630.0,-3.61,288.0,3.24
2021-01-02 15:15:00+00:00,215.42499999999998,758.335,83.35,221.5375,58.4125,80632.5,-2.8425,287.75,3.2225
2021-01-02 15:30:00+00:00,258.5,776.59,91.45,223.225,55.725,80635.0,-2.075,287.5,3.205
2021-01-02 15:45:00+00:00,301.575,794.845,99.55000000000001,224.9125,53.0375,80637.5,-1.3075,287.25,3.1875
2021-01-02 16:00:00+00:00,344.65,813.1,107.65,226.6,50.35,80640.0,-0.54,287.0,3.17
2021-01-02 16:15:00+00:00,380.03749999999997,836.7175,107.75,227.525,47.8,80637.5,0.31999999999999995,286.75,3.275
2021-01-02 16:30:00+00:00,415.42499999999995,860.335,107.85,228.45,45.25,80635.0,1.18,286.5,3.38
2021-01-02 16:45:00+00:00,450.8125,883.9525000000001,107.95,229.375,42.7,80632.5,2.04,286.25,3.485
2021-01-02 17:00:00+00:00,486.2,907.57,108.05,230.3,40.15,80630.0,2.9,286.0,3.59
2021-01-02 17:15:00+00:00,506.8,920.1025000000001,103.9,230.20000000000002,39.125,80622.5,3.4825,286.0,3.865
2021-01-02 17:30:00+00:00,527.4,932.635,99.75,230.10000000000002,38.099999999999994,80615.0,4.065,286.0,4.140000000000001
2021-01-02 17:45:00+00:00,548.0,945.1675,95.60000000000001,230.0,37.074999999999996,80607.5,4.647500000000001,286.0,4.415
2021-01-02 18:00:00+00:00,568.6,957.7,91.45,229.9,36.05,80600.0,5.23,286.0,4.69
2021-01-02 18:15:00+00:00,572.2875,954.6750000000001,88.9875,230.0875,36.5,80572.5,5.430000000000001,285.5,4.915
2021-01-02 18:30:00+00:00,575.975,951.6500000000001,86.525,230.275,36.95,80545.0,5.630000000000001,285.0,5.140000000000001
2021-01-02 18:45:00+00:00,579.6625,948.625,84.0625,230.4625,37.4,80517.5,5.83,284.5,5.365
2021-01-02 19:00:00+00:00,583.35,945.6,81.6,230.65,37.85,80490.0,6.03,284.0,5.59
2021-01-02 19:15:00+00:00,569.2125,928.7975,80.55,230.3625,37.5125,80465.0,6.19,283.0,5.675
2021-01-02 19:30:00+00:00,555.0749999999999,911.995,79.5,230.075,37.175,80440.0,6.35,282.0,5.76
2021-01-02 19:45:00+00:00,540.9375,895.1925,78.45,229.7875,36.8375,80415.0,6.51,281.0,5.845
2021-01-02 20:00:00+00:00,526.8,878.39,77.4,229.5,36.5,80390.0,6.67,280.0,5.93
2021-01-02 20:15:00+00:00,497.525,851.3225,75.275,229.4125,36.875,80382.5,6.6850000000000005,280.75,6.0325
2021-01-02 20:30:00+00:00,468.25,824.255,73.15,229.325,37.25,80375.0,6.7,281.5,6.135
2021-01-02 20:45:00+00:00,438.97499999999997,797.1875,71.025,229.2375,37.625,80367.5,6.715,282.25,6.2375
2021-01-02 21:00:00+00:00,409.7,770.12,68.9,229.15,38.0,80360.0,6.73,283.0,6.34
2021-01-02 21:15:00+00:00,368.7,723.4875,65.23750000000001,228.8,38.35,80365.0,6.585000000000001,283.75,6.325
2021-01-02 21:30:00+00:00,327.7,676.855,61.575,228.45,38.7,80370.0,6.44,284.5,6.3100000000000005
2021-01-02 21:45:00+00:00,286.7,630.2225000000001,57.9125,228.1,39.05,80375.0,6.295,285.25,6.295
2021-01-02 22:00:00+00:00,245.7,583.59,54.25,227.75,39.4,80380.0,6.15,286.0,6.28
2021-01-02 22:15:00+00:00,201.475,502.74750000000006,46.4375,227.025,40.1625,80380.0,5.8500000000000005,286.0,6.2275
2021-01-02 22:30:00+00:00,157.25,421.90500000000003,38.625,226.3,40.925,80380.0,5.550000000000001,286.0,6.175
2021-01-02 22:45:00+00:00,113.025,341.0625,30.8125,225.575,41.6875,80380.0,5.25,286.0,6.1225000000000005
2021-01-02 23:00:00+00:00,68.8,260.22,23.0,224.85,42.45,80380.0,4.95,286.0,6.07
2021-01-02 23:15:00+00:00,51.599999999999994,195.16500000000002,17.25,223.4,44.625,80385.0,4.3975,286.25,6.035
2021-01-02 23:30:00+00:00,34.4,130.11,11.5,221.95,46.8,80390.0,3.845,286.5,6.0
2021-01-02 23:45:00+00:00,17.199999999999996,65.055,5.75,220.5,48.975,80395.0,3.2925000000000004,286.75,5.965
2021-01-03 00:00:00+00:00,0.0,0.0,0.0,219.05,51.15,80400.0,2.74,287.0,5.93
2021-01-03 00:15:00+00:00,0.0,0.0,0.0,217.775,52.125,80410.0,2.33,287.0,5.895
2021-01-03 00:30:00+00:00,0.0,0.0,0.0,216.5,53.1,80420.0,1.9200000000000002,287.0,5.859999999999999
2021-01-03 00:45:00+00:00,0.0,0.0,0.0,215.225,54.074999999999996,80430.0,1.51,287.0,5.825
2021-01-03 01:00:00+00:00,0.0,0.0,0.0,213.95,55.05,80440.0,1.1,287.0,5.79
2021-01-03 01:15:00+00:00,0.0,0.0,0.0,212.8125,55.5625,80447.5,0.81,287.25,5.7575
2021-01-03 01:30:00+00:00,0.0,0.0,0.0,211.675,56.075,80455.0,0.52,287.5,5.725
2021-01-03 01:45:00+00:00,0.0,0.0,0.0,210.5375,56.5875,80462.5,0.22999999999999998,287.75,5.6925
2021-01-03 02:00:00+00:00,0.0,0.0,0.0,209.4,57.1,80470.0,-0.06,288.0,5.66
2021-01-03 02:15:00+00:00,0.0,0.0,0.0,208.2375,57.625,80482.5,-0.28500000000000003,289.25,5.5375
2021-01-03 02:30:00+00:00,0.0,0.0,0.0,207.075,58.150000000000006,80495.0,-0.51,290.5,5.415
2021-01-03 02:45:00+00:00,0.0,0.0,0.0,205.9125,58.675000000000004,80507.5,-0.7349999999999999,291.75,5.2925
2021-01-03 03:00:00+00:00,0.0,0.0,0.0,204.75,59.2,80520.0,-0.96,293.0,5.17
2021-01-03 03:15:00+00:00,0.0,0.0,0.0,203.875,59.175000000000004,80535.0,-1.1475,295.25,5.015
2021-01-03 03:30:00+00:00,0.0,0.0,0.0,203.0,59.150000000000006,80550.0,-1.335,297.5,4.859999999999999
2021-01-03 03:45:00+00:00,0.0,0.0,0.0,202.125,59.125,80565.0,-1.5225,299.75,4.705
2021-01-03 04:00:00+00:00,0.0,0.0,0.0,201.25,59.1,80580.0,-1.71,302.0,4.55
2021-01-03 04:15:00+00:00,0.0,0.0,0.0,201.0125,59.6625,80597.5,-1.8875,302.5,4.395
2021-01-03 04:30:00+00:00,0.0,0.0,0.0,200.775,60.225,80615.0,-2.065,303.0,4.24
2021-01-03 04:45:00+00:00,0.0,0.0,0.0,200.53750000000002,60.7875,80632.5,-2.2424999999999997,303.5,4.085
2021-01-03 05:00:00+00:00,0.0,0.0,0.0,200.3,61.35,80650.0,-2.42,304.0,3.93
2021-01-03 05:15:00+00:00,0.0,0.0,0.0,200.3,61.3125,80660.0,-2.5774999999999997,303.75,3.8625000000000003
2021-01-03 05:30:00+00:00,0.0,0.0,0.0,200.3,61.275000000000006,80670.0,-2.735,303.5,3.795
2021-01-03 05:45:00+00:00,0.0,0.0,0.0,200.3,61.237500000000004,80680.0,-2.8925,303.25,3.7275
2021-01-03 06:00:00+00:00,0.0,0.0,0.0,200.3,61.2,80690.0,-3.05,303.0,3.66
2021-01-03 06:15:00+00:00,0.0,0.0,0.0,200.4875,61.825,80690.0,-3.1025,302.5,3.6075
2021-01-03 06:30:00+00:00,0.0,0.0,0.0,200.675,62.45,80690.0,-3.155,302.0,3.555
2021-01-03 06:45:00+00:00,0.0,0.0,0.0,200.8625,63.075,80690.0,-3.2075,301.5,3.5025
2021-01-03 07:00:00+00:00,0.0,0.0,0.0,201.05,63.7,80690.0,-3.26,301.0,3.45
2021-01-03 07:15:00+00:00,0.0,0.0,0.0,201.15,63.7,80690.0,-3.375,303.0,3.345
2021-01-03 07:30:00+00:00,0.0,0.0,0.0,201.25,63.7,80690.0,-3.49,305.0,3.24
2021-01-03 07:45:00+00:00,0.0,0.0,0.0,201.35,63.7,80690.0,-3.605,307.0,3.135
2021-01-03 08:00:00+00:00,0.0,0.0,0.0,201.45,63.7,80690.0,-3.72,309.0,3.03
2021-01-03 08:15:00+00:00,0.0,0.0,0.0,201.5,63.6625,80695.0,-3.8825000000000003,312.75,2.875
2021-01-03 08:30:00+00:00,0.0,0.0,0.0,201.55,63.625,80700.0,-4.045,316.5,2.7199999999999998
2021-01-03 08:45:00+00:00,0.0,0.0,0.0,201.6,63.5875,80705.0,-4.2075000000000005,320.25,2.565
2021-01-03 09:00:00+00:00,0.0,0.0,0.0,201.65,63.55,80710.0,-4.37,324.0,2.41
2021-01-03 09:15:00+00:00,0.0,0.0,0.0,201.65,64.2,80717.5,-4.55,324.25,2.29
2021-01-03 09:30:00+00:00,0.0,0.0,0.0,201.65,64.85,80725.0,-4.73,324.5,2.17
2021-01-03 09:45:00+00:00,0.0,0.0,0.0,201.65,65.5,80732.5,-4.91,324.75,2.05
2021-01-03 10:00:00+00:00,0.0,0.0,0.0,201.65,66.15,80740.0,-5.09,325.0,1.93
2021-01-03 10:15:00+00:00,0.0,0.0,0.0,201.6,66.125,80747.5,-5.21,321.5,1.8775
2021-01-03 10:30:00+00:00,0.0,0.0,0.0,201.55,66.1,80755.0,-5.33,318.0,1.825
2021-01-03 10:45:00+00:00,0.0,0.0,0.0,201.5,66.075,80762.5,-5.45,314.5,1.7725
2021-01-03 11:00:00+00:00,0.0,0.0,0.0,201.45,66.05,80770.0,-5.57,311.0,1.72
2021-01-03 11:15:00+00:00,0.0,0.0,0.0,201.6375,66.725,80765.0,-5.63,307.0,1.6875
